,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType
1024,2,9,0,2,0,257.6646,8.5647838831927,7.513776265299001,7.3503441987098865,7.999999999999998,15,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.716940685013205,9.202307142857142,7.305455015205315,151.4195,106.2451,106.2451,7.716940685013205,2245.0776
8327,1,0,1,4,0,75.9328,6.690256003501119,8.010825440111935,7.147534529590462,39.66769564667709,3,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.054386259708407,1.89832,7.502907590270665,119.744,-43.8112,43.8112,8.054386259708407,3146.5708
2917,0,7,0,0,0,109.0596,7.413824350171176,7.362077913097834,7.340524107753127,17.801943157686253,1,2,16,0,7.433328616560531,7.41226797690749,7.383310345446207,7.681210126057218,6.816225,7.502907590270665,154.4498,-45.39020000000001,45.39020000000001,7.681210126057218,2167.5119
8346,0,7,0,0,0,143.3444,7.763077021350907,7.506569377653555,7.234096076606178,11.138128870050036,1,1,18,0,7.468544092939159,7.603926109403291,7.383310345446207,7.512409112249449,7.963577777777778,7.60342826700307,145.8918,-2.547399999999982,2.547399999999982,7.512409112249449,1829.6184
1686,0,14,0,0,0,45.006,6.593914639973384,7.506569377653555,7.217909457286328,17.60436386259609,2,1,18,0,7.468544092939159,7.603926109403291,7.383310345446207,7.444698686167708,2.5003333333333333,7.60342826700307,141.9154,-96.9094,96.9094,7.444698686167708,1709.7744
4192,1,0,1,4,0,88.8514,6.5671207106124,5.581046359243091,7.147534529590462,2.9898707279795254,3,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.414805341753303,2.221285,7.305455015205315,107.2938,-18.442400000000006,18.442400000000006,5.414805341753303,223.7088
6810,1,15,0,4,0,222.8746,7.919005954554436,7.514959487516445,7.412081697163193,16.107683872455627,13,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.711279793680513,8.572099999999999,7.305455015205315,172.95929999999998,49.9153,49.9153,7.711279793680513,2232.4274
3840,1,13,1,4,0,143.2154,7.117322328626169,7.506569377653555,7.36003598848004,10.89246966457518,12,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,7.956411111111111,7.60342826700307,143.8102,-0.5948000000000206,0.5948000000000206,7.644097476216769,2087.283
205,1,0,1,4,0,81.5934,7.461113001976131,5.51985270367713,7.172191719974118,4.01470707189552,3,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.414805341753303,3.021977777777778,7.502907590270665,119.744,-38.1506,38.1506,5.414805341753303,223.7088
3083,1,4,1,3,0,182.4608,8.132751240756326,7.577155594126957,7.344685351703342,41.29211753976745,7,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.6200566468552,8.688609523809523,7.60342826700307,150.03789999999998,32.42290000000003,32.42290000000003,7.571016267748703,1940.1412
238,1,13,0,4,0,109.8912,6.848494994310329,8.024200479454251,7.374825138247131,18.87897120060569,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,2.74728,7.502907590270665,147.5102,-37.619,37.619,8.167469346797978,3523.4136
2102,1,13,0,4,0,197.9084,7.881517637811979,5.5465157218332095,7.353094745785227,5.012632106570512,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,4.94771,7.305455015205315,147.5247,50.383700000000005,50.383700000000005,5.738475573655711,309.597
3504,1,13,0,4,0,227.2352,7.637004167860613,7.530050480329019,7.374825138247131,18.14258354339469,12,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,12.624177777777778,7.60342826700307,143.8102,83.42499999999998,83.42499999999998,7.644097476216769,2087.283
844,1,3,1,4,0,154.6314,7.111062812733236,8.010825440111935,7.37314141891374,42.13580682836736,6,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.14931169771982,3.865785,7.502907590270665,123.0059,31.625500000000017,31.625500000000017,8.14931169771982,3460.1626
5529,1,2,1,4,0,181.6292,8.187153751217203,5.533153601523527,7.106161640430834,6.026427468710979,5,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.868940917571483,6.727007407407407,7.502907590270665,157.663,23.966199999999983,23.966199999999983,5.868940917571483,352.874
2767,1,12,1,3,0,186.5582,8.394822084321563,5.51985270367713,7.30883412896343,0.995711793960276,11,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.194745264169857,6.909562962962963,7.502907590270665,158.4604,28.097800000000007,28.097800000000007,5.194745264169857,179.4331
5839,1,13,0,4,0,182.895,7.757292686767563,7.572055538390191,7.375470956453296,17.018589901309504,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,8.709285714285715,7.60342826700307,143.8102,39.0848,39.0848,7.644097476216769,2087.283
6960,1,6,0,3,0,164.75,7.673832971350606,7.504907891182779,7.370515187365858,9.092867981790592,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,9.15277777777778,7.60342826700307,147.6418,17.10820000000001,17.10820000000001,7.626406450193304,2050.664
6569,1,6,0,3,0,245.4144,8.344109060946655,7.503081472894519,7.370515187365858,28.95273300996192,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,6.458273684210527,7.502907590270665,132.8626,112.5518,112.5518,7.626406450193304,2050.664
2388,2,9,0,2,0,251.3066,8.358926900735897,7.334569399502874,7.3503441987098865,3.9952249562884528,15,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.46778378173908,15.7066625,7.502907590270665,153.7498,97.5568,97.5568,7.46778378173908,1749.7224
7064,2,9,0,2,0,199.9084,7.044781739383584,7.505268090848811,7.340016325695475,11.909958761112591,15,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.716940685013205,7.139585714285714,7.305455015205315,151.4195,48.4889,48.4889,7.716940685013205,2245.0776
3941,1,6,1,3,0,234.0958,8.01167358366895,5.566348390394138,7.370515187365858,1.9965825956723693,9,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.518827497791328,8.670214814814814,7.502907590270665,132.8626,101.2332,101.2332,5.518827497791328,248.3434
1116,2,9,0,2,0,170.379,7.639117028146471,7.530050480329019,7.345772993646435,5.97887063546564,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,9.4655,7.60342826700307,156.4656,13.913399999999996,13.913399999999996,7.716940685013205,2245.0776
2351,1,5,1,4,0,126.5362,7.087740169050001,7.545309431231203,7.285824669244764,13.9225518073089,8,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.525417416584517,7.029788888888889,7.60342826700307,141.5838,-15.047600000000005,15.047600000000005,7.525417416584517,1853.5872
7115,2,8,0,2,0,65.4168,6.938915415702303,5.51985270367713,7.2548398234259555,1.9541402208606973,14,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.583452698808242,2.4228444444444444,7.502907590270665,125.9533,-60.5365,60.5365,5.583452698808242,264.9884
7372,1,10,1,3,0,48.8376,5.399822726715001,7.542041168091658,7.295400944042438,26.50243255196816,10,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.60872716652003,1.8783692307692308,7.305455015205315,140.318,-91.4804,91.4804,7.60872716652003,2014.7108
8088,1,4,1,3,0,155.863,7.5541796599374305,7.334569399502874,7.368330699816161,15.057743017906756,7,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.518573014275955,9.7414375,7.502907590270665,151.934,3.929000000000002,3.929000000000002,7.360287162315832,1571.288
4755,1,3,1,4,0,61.922,6.703072899254167,7.572055538390191,7.37314141891374,25.160233842576137,6,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.617270716092915,2.9486666666666665,7.60342826700307,143.1654,-81.24340000000001,81.24340000000001,7.617270716092915,2032.0216
1704,1,13,1,4,0,166.8816,7.451720658761927,7.577155594126957,7.353094745785227,11.05932349641902,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,7.946742857142857,7.60342826700307,143.8102,23.071399999999983,23.071399999999983,7.644097476216769,2087.283
6145,2,8,0,2,0,262.7226,8.66476775908896,5.51985270367713,7.2548398234259555,1.00609007371273,14,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.583452698808242,9.730466666666668,7.502907590270665,125.9533,136.7693,136.7693,5.583452698808242,264.9884
2191,1,6,0,3,0,39.2848,5.841564820555143,7.503081472894519,7.370515187365858,13.287256139779249,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,1.0338105263157893,7.502907590270665,132.8626,-93.5778,93.5778,7.626406450193304,2050.664
4047,1,0,1,4,0,94.312,6.856252617190033,8.014763560293618,7.194959824287667,26.685087793706003,3,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.054386259708407,2.3578,7.502907590270665,119.744,-25.432,25.432,8.054386259708407,3146.5708
5193,1,5,1,4,0,144.0102,7.180185763764084,8.024200479454251,7.249239307292764,37.462467241903695,8,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,3.600255,7.502907590270665,129.431,14.579199999999986,14.579199999999986,8.025632010935702,3057.3536
6201,0,7,0,0,0,190.9872,7.740122569431996,7.451082142602913,7.307769813980051,15.84082702924595,1,1,23,0,7.468544092939159,7.515314505368987,7.383310345446207,7.512409112249449,8.303791304347826,7.60342826700307,145.8918,45.09540000000001,45.09540000000001,7.512409112249449,1829.6184
2916,1,13,1,4,0,169.2132,7.514728278457293,7.530050480329019,7.374825138247131,14.991135443334208,12,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.644097476216769,9.400733333333331,7.60342826700307,143.8102,25.40299999999999,25.40299999999999,7.644097476216769,2087.283
3279,1,10,1,3,0,121.8388,7.394657830654143,7.505268090848811,7.295400944042438,26.42679343526037,10,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.60872716652003,4.351385714285715,7.305455015205315,140.318,-18.47920000000001,18.47920000000001,7.60872716652003,2014.7108
5237,1,15,0,4,0,226.2404,8.345093628245394,7.448250849711377,7.346266786317645,20.88861405832026,13,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.711279793680513,9.836539130434783,7.60342826700307,127.102,99.1384,99.1384,7.711279793680513,2232.4274
6579,1,10,0,3,0,53.5324,6.515638262102408,5.546156483390481,7.303711000270165,7.760892468859981,10,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.649370247911824,1.9826814814814813,7.502907590270665,143.7812,-90.24880000000002,90.24880000000002,5.649370247911824,284.2966
1328,1,4,0,3,0,220.5114,7.358064339895542,7.472976498600231,7.357203046570015,24.130605492505143,7,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.6200566468552,9.587452173913045,7.60342826700307,150.03789999999998,70.47350000000003,70.47350000000003,7.571016267748703,1940.1412
928,1,6,1,3,0,188.653,8.460652657419072,5.533153601523527,7.327570953546424,1.0058308110658196,9,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.518827497791328,6.987148148148147,7.502907590270665,132.8626,55.790400000000005,55.790400000000005,5.518827497791328,248.3434
164,1,10,1,3,0,214.556,7.89713104023975,7.4836806477602815,7.262047573887133,12.9091146367382,10,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.60872716652003,7.662714285714286,7.305455015205315,140.318,74.238,74.238,7.60872716652003,2014.7108
6715,2,9,0,2,0,176.6344,7.68749582947815,5.546156483390481,7.3503441987098865,2.02038108092195,15,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.694677819451893,6.542014814814815,7.502907590270665,153.7498,22.88460000000001,22.88460000000001,5.694677819451893,296.281
7208,1,5,1,4,0,34.9558,5.97753115702442,8.040429555045952,7.241839213755741,32.05595065768772,8,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,0.8738950000000001,7.502907590270665,129.431,-94.4752,94.4752,8.025632010935702,3057.3536
4811,1,10,1,3,0,102.599,6.8104282773807565,7.452492847391517,7.283695193338166,20.11696020429049,10,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.60872716652003,4.460826086956522,7.60342826700307,150.7366,-48.137600000000006,48.137600000000006,7.60872716652003,2014.7108
2072,1,13,0,4,0,152.9366,6.980567953833474,7.589657249124998,7.374825138247131,10.870534587534967,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,7.282695238095238,7.60342826700307,143.8102,9.12639999999999,9.12639999999999,7.644097476216769,2087.283
6702,1,5,1,4,0,51.1666,6.52073307791497,7.4773228928017215,7.249239307292764,23.044951198633488,8,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.525417416584517,1.3464894736842106,7.502907590270665,129.431,-78.26440000000001,78.26440000000001,7.525417416584517,1853.5872
377,1,6,1,3,0,57.7904,7.326360166886586,7.464363843279843,7.330424462937938,25.346078241368808,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,1.5208,7.502907590270665,132.8626,-75.07219999999998,75.07219999999998,7.626406450193304,2050.664
6099,1,13,0,4,0,143.5154,7.730886167297169,5.5465157218332095,7.353094745785227,3.952618325280773,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,3.587885,7.305455015205315,147.5247,-4.009299999999996,4.009299999999996,5.738475573655711,309.597
7648,1,4,0,3,0,87.8172,7.432641001060277,7.448250849711377,7.356158082442826,12.191306486656377,7,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.6200566468552,3.8181391304347834,7.60342826700307,150.03789999999998,-62.22069999999998,62.22069999999998,7.571016267748703,1940.1412
3424,1,13,1,4,0,169.2816,7.117937116003011,7.542041168091658,7.373886730860339,6.937973176056934,12,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.644097476216769,6.510830769230769,7.305455015205315,147.5247,21.7569,21.7569,7.644097476216769,2087.283
3775,2,9,0,2,0,237.0248,7.923171884109942,7.454404589071041,7.335696684322737,22.999999999999996,15,1,38,0,7.661010252118305,7.626403080219326,7.550937125130511,7.716940685013205,6.237494736842105,7.502907590270665,153.7498,83.275,83.275,7.716940685013205,2245.0776
5457,2,9,0,2,0,145.1102,7.861664225736772,7.472976498600231,7.340016325695475,11.053063120304436,15,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.716940685013205,6.309139130434782,7.60342826700307,156.4656,-11.355400000000005,11.355400000000005,7.716940685013205,2245.0776
3243,1,0,1,4,0,49.2034,6.147226154628517,7.503790504059262,7.214484790494008,15.804891531886012,3,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.47630269409516,2.733522222222222,7.60342826700307,111.4544,-62.251000000000005,62.251000000000005,7.47630269409516,1764.7029
8137,1,13,0,4,0,149.0076,7.265893894791908,7.542041168091658,7.373886730860339,7.935573755969492,12,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.644097476216769,5.731061538461538,7.305455015205315,147.5247,1.4829000000000008,1.4829000000000008,7.644097476216769,2087.283
405,1,0,0,4,0,48.9034,6.463046238228011,5.5465157218332095,7.214484790494008,0.9938654572074742,3,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.414805341753303,1.222585,7.305455015205315,107.2938,-58.39040000000001,58.39040000000001,5.414805341753303,223.7088
6935,1,0,1,4,0,172.6422,7.993977071878819,5.5502634016873245,7.172191719974118,1.997683069377012,3,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.414805341753303,4.316055,7.305455015205315,107.2938,65.3484,65.3484,5.414805341753303,223.7088
4555,1,1,0,4,0,167.1184,7.768852465176877,8.040429555045952,7.366758089638025,14.820486553246075,4,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.082748069935931,4.177960000000001,7.502907590270665,129.031,38.0874,38.0874,8.082748069935931,3237.1196
4886,0,14,0,0,0,114.386,7.215477898299214,7.531111528493944,7.186834832588451,8.905582851048207,2,1,26,0,7.468544092939159,7.584319360533787,7.383310345446207,7.444698686167708,4.399461538461538,7.305455015205315,144.3128,-29.92680000000001,29.92680000000001,7.444698686167708,1709.7744
7770,2,8,0,2,0,116.4492,7.656487747134856,7.465883746184298,7.2548398234259555,23.876340928061342,14,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.576504228617177,5.063008695652174,7.60342826700307,129.2626,-12.813399999999987,12.813399999999987,7.576504228617177,1950.794
5976,1,6,0,3,0,36.4848,5.958909025701723,7.451082142602913,7.353084142897137,12.263123273253516,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,1.586295652173913,7.60342826700307,147.6418,-111.15699999999998,111.15699999999998,7.626406450193304,2050.664
1263,1,1,1,4,0,101.699,7.6690022729159395,7.542041168091658,7.327492079082813,23.339236374005644,4,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.591680300741563,3.9115,7.305455015205315,145.7444,-44.045400000000015,44.045400000000015,7.591680300741563,1980.755
2865,1,10,1,3,0,102.5674,7.025689204988538,7.472976498600231,7.295400944042438,15.890803510667135,10,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.60872716652003,4.459452173913044,7.60342826700307,150.7366,-48.1692,48.1692,7.60872716652003,2014.7108
6863,0,14,1,0,0,165.0868,7.40638911149968,7.525084721442317,7.217909457286328,5.952752127971468,2,1,26,0,7.468544092939159,7.584319360533787,7.383310345446207,7.444698686167708,6.349492307692308,7.305455015205315,144.3128,20.774,20.774,7.444698686167708,1709.7744
3033,1,5,1,4,0,211.8218,7.830921229218879,7.465883746184298,7.249239307292764,30.269094115903087,8,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.525417416584517,9.209643478260867,7.60342826700307,141.5838,70.238,70.238,7.525417416584517,1853.5872
4574,1,3,1,4,0,116.7834,7.444020630080587,7.503081472894519,7.360147735140188,19.72598845383848,6,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.617270716092915,3.0732473684210526,7.502907590270665,123.0059,-6.222499999999997,6.222499999999997,7.617270716092915,2032.0216
2883,1,4,1,3,0,221.1772,7.506597336642882,7.472976498600231,7.357203046570015,14.075957196311377,7,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.6200566468552,9.6164,7.60342826700307,150.03789999999998,71.13930000000002,71.13930000000002,7.571016267748703,1940.1412
2680,1,3,0,4,0,221.5456,7.849718009745985,7.503081472894519,7.360147735140188,30.930036976586315,6,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.617270716092915,5.830147368421053,7.502907590270665,123.0059,98.5397,98.5397,7.617270716092915,2032.0216
4978,1,4,0,3,0,177.4344,7.515407686834713,7.4836806477602815,7.356158082442826,10.05635885713255,7,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.6200566468552,6.336942857142858,7.305455015205315,145.0128,32.42160000000001,32.42160000000001,7.571016267748703,1940.1412
1944,1,6,1,3,0,197.7768,8.154068173363747,7.448250849711377,7.327570953546424,15.94337050655082,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,8.598991304347827,7.60342826700307,147.6418,50.13500000000002,50.13500000000002,7.626406450193304,2050.664
408,1,4,0,3,0,110.2886,7.70944521453411,7.503081472894519,7.357203046570015,17.138726940046386,7,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.6200566468552,2.9023315789473685,7.502907590270665,151.934,-41.6454,41.6454,7.571016267748703,1940.1412
6475,1,6,0,3,0,121.744,7.492684143519927,7.316777715354307,7.330424462937938,18.70347614666841,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,7.609,7.502907590270665,132.8626,-11.118599999999986,11.118599999999986,7.374582117567543,1593.9252
2192,1,13,0,4,0,253.0356,8.217537559046109,7.549659490047381,7.36003598848004,18.092477105988262,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,12.049314285714283,7.60342826700307,143.8102,109.22539999999998,109.22539999999998,7.644097476216769,2087.283
646,2,9,0,2,0,253.1724,7.37708233561523,7.503790504059262,7.342334633911306,14.911127753262209,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,14.065133333333334,7.60342826700307,156.4656,96.70680000000002,96.70680000000002,7.716940685013205,2245.0776
8283,1,6,1,3,0,89.1856,6.793913232764856,7.472976498600231,7.370515187365858,20.693896772573154,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,3.877634782608695,7.60342826700307,147.6418,-58.4562,58.4562,7.626406450193304,2050.664
4792,0,7,0,0,0,143.5128,7.511596308701193,7.514959487516445,7.261518633865937,17.035536899844473,1,1,26,0,7.468544092939159,7.584319360533787,7.383310345446207,7.512409112249449,5.519723076923077,7.305455015205315,127.3849,16.127899999999997,16.127899999999997,7.512409112249449,1829.6184
5961,2,9,0,2,0,209.4954,7.8679771104818625,7.305528207619562,7.335696684322737,11.93699145661432,15,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.46778378173908,13.0934625,7.502907590270665,153.7498,55.7456,55.7456,7.46778378173908,1749.7224
3618,1,13,1,4,0,45.3402,5.7782895225795246,8.039122097700634,7.353094745785227,20.264665793269543,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,1.133505,7.502907590270665,147.5102,-102.17,102.17,8.167469346797978,3523.4136
79,1,3,0,4,0,222.5456,7.849718009745985,7.472976498600231,7.360147735140188,23.83823539984614,6,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.617270716092915,9.675895652173914,7.60342826700307,143.1654,79.3802,79.3802,7.617270716092915,2032.0216
4526,0,7,0,0,0,114.2492,7.847885040901029,7.530050480329019,7.254211420034652,16.224071590873287,1,1,18,0,7.468544092939159,7.603926109403291,7.383310345446207,7.512409112249449,6.347177777777778,7.60342826700307,145.8918,-31.642599999999987,31.642599999999987,7.512409112249449,1829.6184
3089,1,6,1,3,0,184.595,7.775858439576982,7.341617482908678,7.350174364288564,20.829356158075782,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,11.5371875,7.502907590270665,132.8626,51.73240000000001,51.73240000000001,7.374582117567543,1593.9252
1597,0,7,0,0,0,159.2946,8.11427861598347,7.542041168091658,7.340524107753127,11.887001819270704,1,1,26,0,7.468544092939159,7.584319360533787,7.383310345446207,7.512409112249449,6.126715384615385,7.305455015205315,127.3849,31.9097,31.9097,7.512409112249449,1829.6184
7317,1,1,1,4,0,110.157,6.605708850233128,8.014763560293618,7.327492079082813,20.942808900024502,4,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.082748069935931,2.753925,7.502907590270665,129.031,-18.87400000000001,18.87400000000001,8.082748069935931,3237.1196
127,1,4,0,3,0,52.7956,5.945223605829798,7.530050480329019,7.331805396597066,17.579593754024962,7,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.6200566468552,2.933088888888889,7.60342826700307,150.03789999999998,-97.24229999999996,97.24229999999996,7.571016267748703,1940.1412
5676,1,0,0,4,0,157.3604,8.01384482498074,7.316777715354307,7.214484790494008,28.19572903983465,3,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.338873873524341,9.835025,7.502907590270665,119.744,37.6164,37.6164,7.338873873524341,1538.3309
6889,1,10,1,3,0,96.9094,8.022142749258602,7.503790504059262,7.283695193338166,9.824578420669202,10,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.60872716652003,5.383855555555556,7.60342826700307,150.7366,-53.827200000000005,53.827200000000005,7.60872716652003,2014.7108
5907,1,4,0,3,0,52.9298,5.937339452425388,7.513776265299001,7.368330699816161,12.226715385283905,7,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.6200566468552,1.89035,7.305455015205315,145.0128,-92.083,92.083,7.571016267748703,1940.1412
4390,2,9,0,2,0,115.0518,6.808135802031275,7.464363843279843,7.342334633911306,5.937419492784992,15,1,38,0,7.661010252118305,7.626403080219326,7.550937125130511,7.716940685013205,3.027678947368421,7.502907590270665,153.7498,-38.69799999999999,38.69799999999999,7.716940685013205,2245.0776
7485,1,5,0,4,0,79.0302,7.304854160775189,8.024200479454251,7.249239307292764,24.060736275499742,8,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,1.975755,7.502907590270665,129.431,-50.40080000000002,50.40080000000002,8.025632010935702,3057.3536
6821,1,6,1,3,0,194.711,7.996698991311528,8.010825440111935,7.353084142897137,30.261926650266265,9,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,4.867775,7.502907590270665,132.8626,61.84840000000003,61.84840000000003,8.293491502175813,3996.7974
4974,1,10,1,3,0,158.1946,8.029151490866058,7.341617482908678,7.284249183209096,6.9823002807934,10,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.474255844978771,9.8871625,7.502907590270665,143.7812,14.413399999999996,14.413399999999996,7.474255844978771,1762.3726
6859,1,10,1,3,0,197.2426,7.800297051476615,8.039122097700634,7.283695193338166,16.040559189546265,10,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.101989462562209,4.931065,7.502907590270665,143.7812,53.4614,53.4614,8.101989462562209,3300.0377
6937,1,6,0,3,0,173.808,7.896927664913413,7.506569377653555,7.327570953546424,6.9718079720151,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,9.656,7.60342826700307,147.6418,26.166200000000003,26.166200000000003,7.626406450193304,2050.664
3440,1,5,0,4,0,128.3678,6.842006517712993,5.571716447873443,7.241839213755741,0.9906518612923182,8,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.438232340691498,3.209195,7.305455015205315,122.4598,5.907999999999987,5.907999999999987,5.438232340691498,229.0352
5791,2,8,0,2,0,150.0734,6.718834827475889,7.4836806477602815,7.19750001102729,16.8187553557126,14,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.576504228617177,5.359764285714285,7.305455015205315,130.3468,19.72659999999999,19.72659999999999,7.576504228617177,1950.794
2895,1,10,1,3,0,156.3946,8.029151490866058,5.5502634016873245,7.284249183209096,3.026855147172601,10,0,40,0,5.542578758317674,5.584702693357622,7.494797222203446,5.649370247911824,3.909865,7.305455015205315,140.318,16.076599999999985,16.076599999999985,5.649370247911824,284.2966
1218,0,14,0,0,0,78.367,6.472576739553978,7.454404589071041,7.217909457286328,11.72437377977975,2,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.444698686167708,2.062289473684211,7.502907590270665,144.6773,-66.3103,66.3103,7.444698686167708,1709.7744
2052,1,5,0,4,0,79.6302,7.304854160775189,7.465883746184298,7.249239307292764,9.949767801663183,8,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.525417416584517,3.4621826086956524,7.60342826700307,141.5838,-61.9536,61.9536,7.525417416584517,1853.5872
4536,2,9,0,2,0,44.906,6.551208898207379,7.539597872515122,7.345772993646435,14.52999599162695,15,1,26,0,7.661010252118305,7.584319360533787,7.550937125130511,7.716940685013205,1.727153846153846,7.305455015205315,151.4195,-106.5135,106.5135,7.716940685013205,2245.0776
2915,1,3,0,4,0,257.633,7.903512235468407,7.530050480329019,7.35933000338352,20.89403531379908,6,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.617270716092915,14.312944444444444,7.60342826700307,143.1654,114.46759999999998,114.46759999999998,7.617270716092915,2032.0216
